scene,mesh_a,mesh_b,mesh_path_a,mesh_path_b,mean_a_to_b,mean_b_to_a,median_a_to_b,median_b_to_a,max_a_to_b,max_b_to_a,pred_to_gt_mean,gt_to_pred_mean,gt_to_pred_median,gt_to_pred_max,chamfer,hausdorff,precision,recall,fscore,threshold,sample_points,sampling_method,semantics,roi_pred_to_gt_mean,roi_pred_to_gt_median,roi_pred_to_gt_max,roi_precision,roi_num_pred_points,aligned_with_icp,icp_fitness,icp_inlier_rmse,icp_threshold,icp_sample_points,aligned_mesh_path,used_global_registration,global_registration_fitness,global_registration_inlier_rmse,global_registration_voxel_size
NewBlendTest_Standard2DGS_iter15000,NewBlendTest_Standard2DGS_iter15000,blender_GTMeshAligned,output\NewBlendTest_Standard2DGS\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,4.8158791139671235,0.12163201404712902,5.034029244024117,0.07356288620049714,12.838768806663335,0.7872831635310158,4.8158791139671235,0.12163201404712902,0.07356288620049714,0.7872831635310158,4.937511128014252,12.838768806663335,0.01018,0.02037,0.013575554828150573,0.02,100000,uniform,pred_gt,0.8918525786139636,0.6333739457885837,3.8771556458534353,0.05681754758051013,17917,False,,,,,,False,,,
NewBlendTest_WithVersionRemovedConfidenceOnly_iter15000,NewBlendTest_WithVersionRemovedConfidenceOnly_iter15000,blender_GTMeshAligned,output\NewBlendTest_WithVersionRemovedConfidenceOnly\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,4.960839989175449,0.10950828650327508,5.066912527542341,0.072244155721814,13.774597832477179,0.8091363208352692,4.960839989175449,0.10950828650327508,0.072244155721814,0.8091363208352692,5.070348275678724,13.774597832477179,0.01134,0.02295,0.015179527559055118,0.02,100000,uniform,pred_gt,0.8924310129906958,0.6902702225518158,3.9204273480257648,0.05888461937895939,19258,False,,,,,,False,,,
Outside(Ambient)GaussianActuallyMoveTestTbehind_iter15000,Outside(Ambient)GaussianActuallyMoveTestTbehind_iter15000,blender_GTMeshAligned,output\Outside(Ambient)GaussianActuallyMoveTestTbehind\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,4.4019577107703345,1.668699594783048,4.302730244943951,1.6022438510149941,8.932964877300277,3.431142424241308,4.4019577107703345,1.668699594783048,1.6022438510149941,3.431142424241308,6.070657305553382,8.932964877300277,0.0,0.0,0.0,0.02,100000,uniform,pred_gt,1.8857874417104026,1.9198705887277647,3.0836065830419224,0.0,7892,False,,,,,,False,,,
OutsideConsistencyLossCheap_iter15000,OutsideConsistencyLossCheap_iter15000,blender_GTMeshAligned,output\OutsideConsistencyLossCheap\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,4.585519998095411,2.230915988867664,4.498013045503329,2.2611726010550806,9.368437133021635,3.547082674270887,4.585519998095411,2.230915988867664,2.2611726010550806,3.547082674270887,6.816435986963075,9.368437133021635,0.0,0.0,0.0,0.02,100000,uniform,pred_gt,2.287951692635502,2.3355687345321576,3.1405382420367824,0.0,5847,False,,,,,,False,,,
OutsideConsistencyLossMoreCostly_iter15000,OutsideConsistencyLossMoreCostly_iter15000,blender_GTMeshAligned,output\OutsideConsistencyLossMoreCostly\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,4.426291324786487,1.672349063827978,4.242187135171743,1.6612518036357207,9.195933669237595,3.3913667329592414,4.426291324786487,1.672349063827978,1.6612518036357207,3.3913667329592414,6.098640388614465,9.195933669237595,0.0,0.0,0.0,0.02,100000,uniform,pred_gt,2.125846724885621,2.0640018536796876,3.1633816521681357,0.0,6197,False,,,,,,False,,,
OutsideConsistencyLossV2_iter15000,OutsideConsistencyLossV2_iter15000,blender_GTMeshAligned,output\OutsideConsistencyLossV2\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,4.402011876202819,2.0582136454716156,4.287214963669172,2.1375790344511425,9.159377126876146,3.552358172238026,4.402011876202819,2.0582136454716156,2.1375790344511425,3.552358172238026,6.460225521674435,9.159377126876146,0.0,0.0,0.0,0.02,100000,uniform,pred_gt,2.0530514676428258,2.135737532622581,3.3609560900712836,0.0,5666,False,,,,,,False,,,
OutsideSurfaceRegualrization_iter15000,OutsideSurfaceRegualrization_iter15000,blender_GTMeshAligned,output\OutsideSurfaceRegualrization\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,4.245370451783907,1.5814627232005412,4.091783134377627,1.5949506352753957,9.083449639653798,3.422849772424434,4.245370451783907,1.5814627232005412,1.5949506352753957,3.422849772424434,5.826833174984448,9.083449639653798,0.00013,0.00027,0.0001755,0.02,100000,uniform,pred_gt,1.8062268919562257,1.8798187003851177,2.99291130164889,0.0012639766650461837,10285,False,,,,,,False,,,
VaseClean_FixedAllGradients_AllOn_iter15000,VaseClean_FixedAllGradients_AllOn_iter15000,blender_GTMeshAligned,output\VaseClean_FixedAllGradients_AllOn\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,2.7871114566440838,2.37027437544235,2.7353978797708707,2.39972664081939,5.049260400752171,4.46548234283689,2.7871114566440838,2.37027437544235,2.39972664081939,4.46548234283689,5.157385832086433,5.049260400752171,0.0,0.0,0.0,0.02,100000,uniform,pred_gt,2.4160002887482843,2.381091419361045,3.168682900077826,0.0,3888,False,,,,,,False,,,
VaseClean_MoveTestTBehind_iter15000,VaseClean_MoveTestTBehind_iter15000,blender_GTMeshAligned,output\VaseClean_MoveTestTBehind\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,2.8273548618835944,2.3676165723678357,2.778754273667685,2.426887679689168,4.875576288986876,4.343440265966159,2.8273548618835944,2.3676165723678357,2.426887679689168,4.343440265966159,5.19497143425143,4.875576288986876,0.0,0.0,0.0,0.02,100000,uniform,pred_gt,2.4204901462017836,2.3613193933665526,3.1803159543746142,0.0,2135,False,,,,,,False,,,
VaseClean_NowAllOff_iter15000,VaseClean_NowAllOff_iter15000,blender_GTMeshAligned,output\VaseClean_NowAllOff\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,2.6765850399320406,2.27144616205273,2.6347201025470897,2.3164696316128794,4.869689838098439,4.153924398422301,2.6765850399320406,2.27144616205273,2.3164696316128794,4.153924398422301,4.9480312019847705,4.869689838098439,0.0,0.0,0.0,0.02,100000,uniform,pred_gt,2.3058860789296842,2.3430359893205135,3.2147694068386286,0.0,7147,False,,,,,,False,,,
VaseClean_SplitDiffuseToPartsWithFixes_iter15000,VaseClean_SplitDiffuseToPartsWithFixes_iter15000,blender_GTMeshAligned,output\VaseClean_SplitDiffuseToPartsWithFixes\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,2.7729433730554813,2.322886183906217,2.7039234195778077,2.211537344650535,4.845406194883281,5.059218300035071,2.7729433730554813,2.322886183906217,2.211537344650535,5.059218300035071,5.095829556961698,5.059218300035071,0.0,0.0,0.0,0.02,100000,uniform,pred_gt,2.0009229485870317,1.9472548430040526,3.1637102931357104,0.0,2097,False,,,,,,False,,,
